Spikeling Vm,Stimulus,Total Current Input,Synapse 1 Vm,Synapse 1 Input,Synapse 2 Vm,Synapse 2 Input
-72.56,20.0,19.39,-61.0,9.04,-55.0,9.35
-72.75,20.0,21.25,-61.0,8.99,-55.0,9.26
-73.12,20.0,19.11,-61.0,8.95,-54.0,9.17
-73.48,20.0,18.98,-61.0,8.9,-54.0,9.08
-73.61,20.0,20.84,-61.0,8.86,-53.0,8.99
-73.94,20.0,18.71,-61.0,8.81,-53.0,8.9
-74.25,20.0,18.58,-60.0,8.77,-53.0,8.81
-74.34,20.0,20.44,-60.0,8.72,-53.0,8.72
-74.63,20.0,18.31,-59.0,8.68,-52.0,8.63
-74.89,20.0,18.18,-60.0,8.64,-52.0,8.55
-74.94,20.0,20.05,-59.0,8.59,-51.0,8.46
-75.2,20.0,17.93,-59.0,8.55,-51.0,8.38
-75.43,20.0,17.8,-58.0,8.51,-50.0,8.29
-75.45,20.0,19.67,-58.0,8.47,-50.0,8.21
-75.67,20.0,17.55,-58.0,8.42,-48.0,8.13
-75.88,20.0,17.43,-58.0,8.38,-47.0,8.05
-75.87,20.0,19.3,-56.0,8.34,-47.0,7.97
-76.07,20.0,17.18,-57.0,8.3,-46.0,7.89
-76.26,20.0,17.06,-57.0,8.26,-45.0,7.81
-76.23,20.0,18.94,-57.0,8.21,-44.0,7.73
-76.41,20.0,16.83,-57.0,8.17,-42.0,7.65
-76.58,20.0,16.71,-56.0,8.13,-41.0,7.57
-76.54,20.0,18.59,-56.0,8.09,-38.0,7.5
-76.7,20.0,16.48,-56.0,8.05,-37.0,7.42
-76.86,20.0,16.36,-56.0,8.01,-36.0,7.35
-76.8,20.0,18.25,-55.0,7.97,-34.0,7.28
-76.96,20.0,16.14,-55.0,7.93,-31.0,7.2
-77.1,20.0,16.02,-54.0,7.89,-25.0,7.13
-77.04,0.0,17.91,-54.0,7.85,-22.0,7.06
-77.19,0.0,15.8,-57.0,7.81,-21.0,6.99
-77.32,0.0,15.69,-59.0,7.77,-20.0,6.92
-77.04,0.0,19.61,-63.0,7.74,-18.0,8.88
-76.81,0.0,19.52,-65.0,7.7,-16.0,10.82
-76.4,0.0,21.37,-71.0,7.66,-12.0,12.72
-75.66,0.0,25.21,-74.0,7.62,-8.0,14.59
-75.0,0.0,25.05,-76.0,7.58,4.0,16.46
-74.23,0.0,26.86,-79.0,7.54,15.0,18.32
-73.15,0.0,30.66,-80.0,7.51,30.0,20.15
-72.38,0.0,28.42,-82.0,7.47,-62.0,19.95
-71.7,0.0,28.18,-83.0,7.43,-66.0,19.75
-70.99,0.0,28.95,-84.0,7.39,-70.0,19.55
-70.44,0.0,27.71,-86.0,7.36,-72.0,19.36
-69.95,0.0,27.48,-86.0,7.32,-75.0,19.16
-69.41,0.0,28.25,-87.0,7.28,-81.0,18.97
-69.02,0.0,27.03,-87.0,7.25,-83.0,18.78
-68.67,0.0,26.8,-87.0,7.21,-84.0,18.59
-68.25,0.0,27.58,-87.0,7.18,-86.0,18.41
-67.97,0.0,26.36,-88.0,7.14,-87.0,18.22
-67.62,0.0,27.14,-88.0,7.1,-89.0,18.04
-67.3,0.0,26.93,-88.0,7.07,-89.0,17.86
-67.11,0.0,25.71,-88.0,7.03,-90.0,17.68
-66.85,0.0,26.5,-88.0,7.0,-90.0,17.5
-66.71,0.0,25.29,-88.0,6.96,-91.0,17.33
-66.59,0.0,25.08,-88.0,6.93,-91.0,17.16
-66.29,0.0,26.88,-89.0,6.89,-91.0,16.98
-66.22,0.0,24.67,-88.0,6.86,-91.0,16.81
-66.17,0.0,24.47,-89.0,6.82,-91.0,16.65
-65.93,0.0,26.27,-89.0,6.79,-91.0,16.48
-65.92,0.0,24.07,-88.0,6.76,-91.0,16.32
-65.92,0.0,23.87,-88.0,6.72,-91.0,16.15
-65.73,0.0,25.68,-88.0,6.69,-91.0,15.99
-65.77,0.0,23.49,-89.0,6.66,-91.0,15.83
-65.82,0.0,23.29,-89.0,6.62,-91.0,15.67
-65.69,0.0,25.1,-89.0,6.59,-91.0,15.52
-65.77,0.0,22.92,-88.0,6.56,-91.0,15.36
-65.86,0.0,22.73,-88.0,6.52,-91.0,15.21
-65.77,0.0,24.55,-89.0,6.49,-91.0,15.06
-65.89,0.0,22.36,-88.0,6.46,-91.0,14.9
-66.03,0.0,22.18,-88.0,6.43,-91.0,14.76
-65.97,0.0,24.0,-87.0,6.39,-91.0,14.61
-66.13,0.0,21.82,-87.0,6.36,-91.0,14.46
-66.3,0.0,21.65,-87.0,6.33,-91.0,14.32
-66.27,0.0,23.47,-87.0,6.3,-91.0,14.17
-66.46,0.0,21.3,-87.0,6.27,-91.0,14.03
-66.66,0.0,21.13,-87.0,6.24,-91.0,13.89
-66.67,0.0,22.96,-87.0,6.2,-91.0,13.75
-66.88,0.0,20.79,-87.0,6.17,-91.0,13.62
-67.1,0.0,20.62,-87.0,6.14,-91.0,13.48
-67.13,0.0,22.46,-87.0,6.11,-91.0,13.34
-67.37,0.0,20.29,-87.0,6.08,-91.0,13.21
-67.61,0.0,20.13,-87.0,6.05,-91.0,13.08
-67.65,0.0,21.97,-87.0,6.02,-91.0,12.95
-67.9,0.0,19.81,-87.0,5.99,-91.0,12.82
-68.16,0.0,19.65,-87.0,5.96,-90.0,12.69
-68.21,0.0,21.49,-87.0,5.93,-90.0,12.56
-68.47,0.0,19.34,-87.0,5.9,-90.0,12.44
-68.73,0.0,19.19,-87.0,5.87,-90.0,12.31
-68.8,0.0,21.03,-87.0,5.84,-90.0,12.19
-69.06,0.0,18.88,-87.0,5.81,-90.0,12.07
-69.33,0.0,18.73,-87.0,5.78,-90.0,11.95
-69.39,0.0,20.58,-87.0,5.75,-90.0,11.83
-69.66,0.0,18.44,-87.0,5.73,-90.0,11.71
-69.92,0.0,18.29,-87.0,5.7,-90.0,11.59
-69.98,0.0,20.15,-87.0,5.67,-90.0,11.48
-70.25,0.0,18.0,-87.0,5.64,-90.0,11.36
-70.51,0.0,17.86,-87.0,5.61,-90.0,11.25
-70.56,0.0,19.72,-87.0,5.58,-90.0,11.14
-70.82,0.0,17.58,-87.0,5.56,-90.0,11.02
-71.07,0.0,17.44,-87.0,5.53,-90.0,10.91
-71.12,0.0,19.31,-87.0,5.5,-90.0,10.81
-71.37,0.0,17.17,-87.0,5.47,-90.0,10.7
-71.61,0.0,17.04,-86.0,5.45,-90.0,10.59
-71.65,0.0,18.9,-86.0,5.42,-90.0,10.48
-71.89,0.0,16.77,-86.0,5.39,-90.0,10.38
-72.12,0.0,16.64,-86.0,5.36,-90.0,10.28
-72.14,0.0,18.51,-86.0,5.34,-90.0,10.17
-72.37,0.0,16.38,-86.0,5.31,-90.0,10.07
-72.59,0.0,16.26,-86.0,5.28,-90.0,9.97
-72.6,0.0,18.13,-86.0,5.26,-90.0,9.87
-72.82,0.0,16.0,-86.0,5.23,-90.0,9.77
-73.03,0.0,15.88,-86.0,5.21,-89.0,9.67
-73.03,0.0,17.76,-86.0,5.18,-89.0,9.58
-73.24,0.0,15.64,-86.0,5.15,-89.0,9.48
-73.44,0.0,15.52,-86.0,5.13,-89.0,9.39
-73.43,0.0,17.4,-86.0,5.1,-89.0,9.29
-73.63,0.0,15.28,-86.0,5.08,-89.0,9.2
-73.82,0.0,15.16,-86.0,5.05,-89.0,9.11
-73.79,0.0,17.04,-86.0,5.03,-89.0,9.02
-73.98,0.0,14.93,-86.0,5.0,-89.0,8.93
-74.16,0.0,14.81,-86.0,4.98,-89.0,8.84
-74.13,0.0,16.7,-86.0,4.95,-89.0,8.75
-74.31,0.0,14.59,-86.0,4.93,-89.0,8.66
-74.48,0.0,14.48,-86.0,4.9,-89.0,8.58
-74.44,0.0,16.37,-86.0,4.88,-89.0,8.49
-74.61,0.0,14.26,-86.0,4.85,-89.0,8.4
-74.77,0.0,14.15,-86.0,4.83,-89.0,8.32
-74.72,0.0,16.04,-86.0,4.8,-89.0,8.24
-74.88,0.0,13.94,-86.0,4.78,-89.0,8.16
-75.04,0.0,13.83,-86.0,4.76,-89.0,8.07
-74.98,0.0,15.73,-86.0,4.73,-89.0,7.99
-75.14,0.0,13.62,-86.0,4.71,-89.0,7.91
-75.29,0.0,13.52,-86.0,4.69,-89.0,7.83
-75.23,0.0,15.42,-86.0,4.66,-89.0,7.76
-75.38,0.0,13.32,-86.0,4.64,-89.0,7.68
-75.52,0.0,13.22,-84.0,4.62,-89.0,7.6
-75.45,0.0,15.12,-85.0,4.59,-89.0,7.53
-75.59,0.0,13.02,-84.0,4.57,-89.0,7.45
-75.73,0.0,12.92,-85.0,4.55,-89.0,7.38
-75.66,0.0,14.83,-84.0,4.52,-89.0,7.3
-75.8,0.0,12.73,-85.0,4.5,-89.0,7.23
-75.93,0.0,12.64,-84.0,4.48,-89.0,7.16
-75.85,0.0,14.54,-84.0,4.46,-89.0,7.08
-75.99,0.0,12.45,-85.0,4.43,-89.0,7.01
-76.11,0.0,12.36,-85.0,4.41,-87.0,6.94
-76.03,0.0,14.26,-84.0,4.39,-87.0,6.87
-76.17,0.0,12.17,-84.0,4.37,-87.0,6.81
-76.29,0.0,12.08,-85.0,4.35,-87.0,6.74
-76.3,0.0,12.99,-85.0,4.32,-87.0,6.67
-76.42,0.0,11.91,-84.0,4.3,-87.0,6.6
-76.53,0.0,11.82,-84.0,4.28,-87.0,6.54
-76.43,0.0,13.73,-85.0,4.26,-87.0,6.47
-76.55,0.0,11.65,-85.0,4.24,-87.0,6.41
-76.66,0.0,11.56,-84.0,4.22,-87.0,6.34
-76.66,0.0,12.48,-84.0,4.2,-87.0,6.28
-76.76,0.0,11.39,-85.0,4.18,-87.0,6.22
-76.86,0.0,11.31,-84.0,4.15,-87.0,6.15
-76.85,0.0,12.23,-84.0,4.13,-87.0,6.09
-76.95,0.0,11.15,-85.0,4.11,-87.0,6.03
-76.94,0.0,12.06,-85.0,4.09,-87.0,5.97
-76.93,0.0,11.98,-85.0,4.07,-87.0,5.91
-77.03,0.0,10.91,-85.0,4.05,-87.0,5.85
-77.03,0.0,11.83,-84.0,4.03,-87.0,5.79
-77.02,0.0,11.75,-84.0,4.01,-87.0,5.74
-77.12,0.0,10.67,-85.0,3.99,-87.0,5.68
-77.12,0.0,11.59,-84.0,3.97,-87.0,5.62
-77.21,0.0,10.52,-85.0,3.95,-87.0,5.57
-77.3,0.0,10.44,-85.0,3.93,-87.0,5.51
-77.29,0.0,11.37,-84.0,3.91,-87.0,5.46
-77.38,0.0,10.29,-83.0,3.89,-87.0,5.4
-77.46,0.0,10.22,-83.0,3.87,-87.0,5.35
-77.43,0.0,11.15,-83.0,3.85,-87.0,5.29
-77.51,0.0,10.08,-83.0,3.83,-87.0,5.24
-77.59,0.0,10.0,-83.0,3.82,-87.0,5.19
-77.46,0.0,11.93,-83.0,3.8,-86.0,5.14
-77.55,0.0,9.86,-83.0,3.78,-86.0,5.08
-77.63,0.0,9.79,-83.0,3.76,-86.0,5.03
-77.5,0.0,11.72,-83.0,3.74,-86.0,4.98
-77.59,0.0,9.65,-83.0,3.72,-86.0,4.93
-77.68,0.0,9.59,-83.0,3.7,-86.0,4.88
-77.56,0.0,11.52,-83.0,3.68,-86.0,4.84
-77.65,0.0,9.45,-83.0,3.67,-86.0,4.79
-77.74,0.0,9.39,-83.0,3.65,-86.0,4.74
-77.62,0.0,11.32,-83.0,3.63,-86.0,4.69
-77.71,0.0,9.26,-83.0,3.61,-86.0,4.65
-77.8,0.0,9.19,-83.0,3.59,-86.0,4.6
-77.68,0.0,11.13,-83.0,3.57,-86.0,4.55
-77.77,0.0,9.06,-83.0,3.56,-86.0,4.51
-77.86,0.0,9.0,-83.0,3.54,-86.0,4.46
-77.74,0.0,10.94,-83.0,3.52,-86.0,4.42
-77.84,0.0,8.88,-83.0,3.5,-86.0,4.37
-77.93,0.0,8.82,-83.0,3.49,-86.0,4.33
-77.8,0.0,10.76,-83.0,3.47,-86.0,4.29
-77.9,0.0,8.69,-83.0,3.45,-86.0,4.24
-77.99,0.0,8.64,-83.0,3.43,-86.0,4.2
-77.86,0.0,10.58,-83.0,3.42,-86.0,4.16
-77.96,0.0,8.52,-83.0,3.4,-86.0,4.12
-78.05,0.0,8.46,-83.0,3.38,-86.0,4.08
-77.92,0.0,10.4,-83.0,3.37,-86.0,4.04
-78.02,0.0,8.34,-83.0,3.35,-86.0,4.0
-78.1,0.0,8.29,-83.0,3.33,-86.0,3.96
-77.98,0.0,10.23,-83.0,3.32,-86.0,3.92
-78.07,0.0,8.18,-83.0,3.3,-86.0,3.88
-78.16,0.0,8.12,-83.0,3.28,-86.0,3.84
-78.03,0.0,10.07,-83.0,3.27,-86.0,3.8
-78.12,0.0,8.01,-82.0,3.25,-86.0,3.76
-78.21,0.0,7.96,-82.0,3.23,-85.0,3.72
-78.08,0.0,9.9,-82.0,3.22,-85.0,3.69
-78.17,0.0,7.85,-82.0,3.2,-85.0,3.65
-78.26,0.0,7.8,-82.0,3.19,-85.0,3.61
-78.13,0.0,9.75,-82.0,3.17,-85.0,3.58
-78.22,0.0,7.69,-82.0,3.15,-85.0,3.54
-78.3,0.0,7.64,-82.0,3.14,-85.0,3.51
-78.17,0.0,9.59,-82.0,3.12,-85.0,3.47
-78.26,0.0,7.54,-82.0,3.11,-85.0,3.44
-78.34,0.0,7.49,-82.0,3.09,-85.0,3.4
-78.21,0.0,9.44,-82.0,3.08,-85.0,3.37
-78.3,0.0,7.39,-82.0,3.06,-85.0,3.33
-78.38,0.0,7.35,-82.0,3.04,-85.0,3.3
-78.25,0.0,9.3,-82.0,3.03,-85.0,3.27
-78.34,0.0,7.25,-82.0,3.01,-85.0,3.23
-78.42,0.0,7.2,-82.0,3.0,-85.0,3.2
-78.29,0.0,9.16,-82.0,2.98,-85.0,3.17
-78.38,0.0,7.11,-82.0,2.97,-85.0,3.14
-78.45,0.0,7.06,-82.0,2.95,-85.0,3.11
-78.32,0.0,9.02,-82.0,2.94,-85.0,3.08
-78.41,0.0,6.97,-82.0,2.93,-85.0,3.05
-78.48,0.0,6.93,-82.0,2.91,-85.0,3.02
-78.35,0.0,8.88,-82.0,2.9,-85.0,2.99
-78.44,0.0,6.84,-82.0,2.88,-85.0,2.96
-78.51,0.0,6.79,-82.0,2.87,-85.0,2.93
-78.38,0.0,8.75,-82.0,2.85,-85.0,2.9
-78.46,0.0,6.71,-82.0,2.84,-85.0,2.87
-78.54,0.0,6.66,-82.0,2.82,-85.0,2.84
-78.41,0.0,8.62,-82.0,2.81,-85.0,2.81
-78.49,0.0,6.58,-82.0,2.8,-85.0,2.78
-78.56,0.0,6.54,-82.0,2.78,-85.0,2.75
-78.43,0.0,8.5,-82.0,2.77,-85.0,2.73
-78.51,0.0,6.45,-82.0,2.75,-84.0,2.7
-78.59,0.0,6.41,-82.0,2.74,-84.0,2.67
-78.45,0.0,8.37,-82.0,2.73,-84.0,2.65
-78.53,0.0,6.33,-82.0,2.71,-84.0,2.62
-78.61,0.0,6.29,-81.0,2.7,-84.0,2.59
-78.47,0.0,8.25,-81.0,2.69,-84.0,2.57
-78.55,0.0,6.21,-81.0,2.67,-84.0,2.54
-78.62,0.0,6.18,-81.0,2.66,-84.0,2.52
-78.49,0.0,8.14,-81.0,2.65,-84.0,2.49
-78.57,0.0,6.1,-81.0,2.63,-84.0,2.47
-78.64,0.0,6.06,-81.0,2.62,-84.0,2.44
-78.5,0.0,8.02,-81.0,2.61,-84.0,2.42
-78.58,0.0,5.99,-81.0,2.59,-84.0,2.39
-78.65,0.0,5.95,-81.0,2.58,-84.0,2.37
-78.52,0.0,7.91,-81.0,2.57,-84.0,2.35
-78.6,0.0,5.88,-81.0,2.55,-84.0,2.32
-78.67,0.0,5.84,-81.0,2.54,-84.0,2.3
-78.53,0.0,7.81,-81.0,2.53,-84.0,2.28
-78.61,0.0,5.77,-81.0,2.52,-84.0,2.25
-78.68,0.0,5.73,-81.0,2.5,-84.0,2.23
-78.54,0.0,7.7,-81.0,2.49,-84.0,2.21
-78.62,0.0,5.67,-81.0,2.48,-84.0,2.19
-78.68,0.0,5.63,-81.0,2.47,-84.0,2.16
-78.54,0.0,7.6,-81.0,2.45,-84.0,2.14
-78.62,0.0,5.56,-81.0,2.44,-84.0,2.12
-78.69,0.0,5.53,-81.0,2.43,-84.0,2.1
-78.55,0.0,7.5,-81.0,2.42,-84.0,2.08
-78.63,0.0,5.46,-81.0,2.41,-84.0,2.06
-78.7,0.0,5.43,-81.0,2.39,-84.0,2.04
-78.56,0.0,7.4,-81.0,2.38,-84.0,2.02
-78.63,0.0,5.37,-81.0,2.37,-84.0,2.0
-78.7,0.0,5.33,-81.0,2.36,-83.0,1.98
-78.56,0.0,7.3,-81.0,2.35,-83.0,1.96
-78.64,0.0,5.27,-81.0,2.33,-83.0,1.94
-78.7,0.0,5.24,-81.0,2.32,-83.0,1.92
-78.56,0.0,7.21,-81.0,2.31,-83.0,1.9
-78.64,0.0,5.18,-81.0,2.3,-83.0,1.88
-78.7,0.0,5.15,-81.0,2.29,-83.0,1.86
-78.56,0.0,7.12,-81.0,2.28,-83.0,1.84
-78.64,0.0,5.09,-81.0,2.27,-83.0,1.82
-78.7,0.0,5.06,-81.0,2.25,-83.0,1.81
-78.56,0.0,7.03,-81.0,2.24,-83.0,1.79
-78.64,0.0,5.0,-81.0,2.23,-83.0,1.77
-78.7,0.0,4.97,-81.0,2.22,-83.0,1.75
-78.56,0.0,6.94,-80.0,2.21,-83.0,1.73
-78.63,20.0,4.92,-80.0,2.2,-83.0,1.72
-78.7,20.0,4.89,-73.0,2.19,-79.0,1.7
-78.55,20.0,6.86,-71.0,2.18,-77.0,1.68
-78.63,20.0,4.83,-69.0,2.17,-73.0,1.67
-78.69,20.0,4.8,-66.0,2.15,-68.0,1.65
-78.55,20.0,6.78,-64.0,2.14,-67.0,1.63
-78.62,20.0,4.75,-62.0,2.13,-64.0,1.62
-78.69,20.0,4.72,-61.0,2.12,-63.0,1.6
-78.54,20.0,6.7,-58.0,2.11,-61.0,1.58
-78.62,20.0,4.67,-57.0,2.1,-60.0,1.57
-78.68,20.0,4.64,-53.0,2.09,-58.0,1.55
-78.54,20.0,6.62,-52.0,2.08,-55.0,1.54
-78.61,20.0,4.59,-49.0,2.07,-52.0,1.52
-78.67,20.0,4.57,-47.0,2.06,-51.0,1.51
-78.63,20.0,5.54,-44.0,2.05,-48.0,1.49
-78.69,20.0,4.52,-42.0,2.04,-46.0,1.48
-78.74,20.0,4.49,-39.0,2.03,-45.0,1.46
-78.58,20.0,6.47,-36.0,2.02,-42.0,1.45
-78.65,20.0,4.44,-32.0,2.01,-39.0,1.43
-78.7,20.0,4.42,-23.0,2.0,-36.0,1.42
-78.47,20.0,7.19,-16.0,2.79,-32.0,1.4
-78.39,20.0,5.99,-8.0,3.6,-24.0,1.39
-78.23,20.0,6.79,2.0,4.41,-20.0,1.38
-77.61,20.0,11.59,15.0,5.21,-14.0,3.38
-76.99,20.0,12.36,34.0,5.99,-5.0,5.37
-76.24,20.0,14.29,-62.0,5.96,5.0,7.34
-75.28,20.0,17.22,-60.0,5.93,21.0,9.29
-74.34,20.0,18.1,-57.0,5.9,44.0,11.2
-73.49,20.0,17.96,-56.0,5.87,-62.0,11.09
-72.64,20.0,18.82,-55.0,5.84,-60.0,10.98
-71.97,20.0,17.68,-54.0,5.81,-58.0,10.87
-71.26,20.0,18.54,-53.0,5.78,-57.0,10.76
-70.62,20.0,18.41,-51.0,5.75,-55.0,10.66
-70.13,20.0,17.27,-51.0,5.72,-54.0,10.55
-69.58,20.0,18.14,-49.0,5.69,-53.0,10.44
-69.08,20.0,18.0,-45.0,5.67,-52.0,10.34
-68.71,20.0,16.87,-43.0,5.64,-50.0,10.24
-68.27,20.0,17.74,-42.0,5.61,-48.0,10.13
-67.96,20.0,16.61,-39.0,5.58,-47.0,10.03
-67.68,20.0,16.48,-37.0,5.55,-46.0,9.93
-67.32,20.0,17.36,-33.0,5.53,-45.0,9.83
-67.09,20.0,16.23,-31.0,5.5,-42.0,9.73
-66.87,20.0,16.11,-26.0,5.47,-41.0,9.64
-66.39,20.0,18.79,-16.0,6.25,-39.0,9.54
-66.06,20.0,17.49,-8.0,7.05,-33.0,9.44
-65.66,20.0,18.16,0.0,7.81,-30.0,9.35
-65.01,20.0,20.83,13.0,8.57,-26.0,9.26
-64.5,20.0,19.51,30.0,9.35,-23.0,9.16
-63.81,20.0,21.38,-62.0,9.3,-18.0,11.08
-62.74,20.0,25.24,-59.0,9.25,-12.0,12.98
-61.7,20.0,25.05,-59.0,9.21,-4.0,14.85
-60.47,20.0,26.86,-59.0,9.16,8.0,16.7
-58.84,20.0,30.67,-58.0,9.12,47.0,18.55
-57.4,20.0,28.44,-58.0,9.07,-62.0,18.37
-55.92,20.0,28.21,-57.0,9.03,-61.0,18.18
-54.2,20.0,29.98,-56.0,8.98,-61.0,18.0
-52.6,20.0,27.76,-56.0,8.94,-60.0,17.82
-50.9,20.0,27.53,-55.0,8.89,-60.0,17.64
-48.88,20.0,29.31,-54.0,8.85,-60.0,17.47
-46.87,20.0,27.09,-54.0,8.8,-58.0,17.29
-44.65,20.0,26.88,-53.0,8.76,-58.0,17.12
-41.95,20.0,28.66,-53.0,8.71,-57.0,16.95
-39.05,20.0,26.45,-51.0,8.67,-57.0,16.78
-35.67,20.0,26.24,-50.0,8.63,-55.0,16.61
-31.42,20.0,28.03,-49.0,8.58,-56.0,16.44
-26.41,20.0,25.82,-49.0,8.54,-55.0,16.28
-20.08,20.0,25.62,-46.0,8.5,-54.0,16.12
-11.57,20.0,27.41,-45.0,8.46,-54.0,15.96
-0.11,20.0,25.21,-44.0,8.41,-53.0,15.8
16.53,20.0,25.01,-43.0,8.37,-52.0,15.64
-65.0,20.0,26.81,-41.0,8.33,-52.0,15.48
-64.55,20.0,24.62,-39.0,8.29,-51.0,15.33
-64.13,20.0,24.42,-37.0,8.25,-50.0,15.17
-63.53,20.0,26.23,-35.0,8.21,-50.0,15.02
-63.15,20.0,24.04,-32.0,8.16,-48.0,14.87
-62.79,20.0,23.85,-26.0,8.12,-48.0,14.72
-62.24,20.0,25.66,-22.0,8.08,-47.0,14.58
-61.83,20.0,24.27,-16.0,8.84,-44.0,14.43
-61.36,20.0,24.87,-10.0,9.58,-43.0,14.29
-60.62,20.0,27.48,0.0,10.33,-42.0,14.14
-60.0,20.0,26.08,10.0,11.08,-41.0,14.0
-59.31,20.0,26.7,24.0,11.84,-40.0,13.86
-58.34,20.0,29.32,49.0,12.6,-37.0,13.72
-57.56,20.0,27.12,-61.0,12.54,-36.0,13.59
-56.77,20.0,26.92,-61.0,12.47,-31.0,13.45
-55.76,20.0,28.73,-61.0,12.41,-28.0,13.31
-54.91,20.0,26.53,-61.0,12.35,-25.0,13.18
-54.04,20.0,26.34,-61.0,12.29,-21.0,13.05
-52.72,20.0,30.15,-61.0,12.23,-17.0,14.92
-51.32,20.0,29.96,-61.0,12.17,-10.0,16.79
-49.63,20.0,31.74,-60.0,12.1,-3.0,18.64
-47.39,20.0,35.51,-61.0,12.04,9.0,20.47
-44.92,20.0,35.25,-60.0,11.98,48.0,22.27
-42.16,20.0,34.97,-61.0,11.92,-62.0,22.05
-38.91,20.0,35.69,-61.0,11.86,-62.0,21.83
-35.21,20.0,34.41,-59.0,11.81,-62.0,21.61
-30.78,20.0,34.14,-60.0,11.75,-62.0,21.39
-25.13,20.0,35.87,-59.0,11.69,-62.0,21.18
-18.14,20.0,33.6,-60.0,11.63,-62.0,20.97
-8.9,20.0,33.33,-59.0,11.57,-62.0,20.76
4.14,20.0,35.06,-59.0,11.51,-62.0,20.55
23.23,20.0,32.8,-59.0,11.46,-62.0,20.34
-65.0,20.0,32.54,-58.0,11.4,-62.0,20.14
-64.11,20.0,34.28,-58.0,11.34,-62.0,19.94
-63.45,20.0,32.02,-58.0,11.28,-62.0,19.74
-62.82,20.0,31.77,-58.0,11.23,-62.0,19.54
-62.01,20.0,33.52,-58.0,11.17,-62.0,19.35
-61.43,20.0,31.27,-58.0,11.12,-62.0,19.15
-60.86,20.0,31.02,-57.0,11.06,-62.0,18.96
-60.1,20.0,32.78,-57.0,11.01,-62.0,18.77
-59.56,20.0,30.53,-57.0,10.95,-62.0,18.58
-59.02,20.0,30.29,-57.0,10.9,-62.0,18.4
-58.28,20.0,32.06,-57.0,10.84,-62.0,18.21
-57.75,20.0,29.82,-56.0,10.79,-62.0,18.03
-57.21,20.0,29.58,-56.0,10.73,-61.0,17.85
-56.47,20.0,31.35,-56.0,10.68,-61.0,17.67
-55.92,20.0,29.12,-56.0,10.63,-61.0,17.5
-55.36,20.0,28.89,-55.0,10.57,-61.0,17.32
-54.58,20.0,30.67,-55.0,10.52,-61.0,17.15
-53.98,20.0,28.44,-55.0,10.47,-61.0,16.98
-53.36,20.0,28.22,-54.0,10.41,-61.0,16.81
-52.51,20.0,30.0,-54.0,10.36,-61.0,16.64
-51.81,20.0,27.78,-54.0,10.31,-60.0,16.47
-51.08,20.0,27.57,-53.0,10.26,-60.0,16.31
-50.09,20.0,29.35,-53.0,10.21,-60.0,16.15
-49.23,20.0,27.14,-53.0,10.16,-60.0,15.98
-48.3,20.0,26.93,-52.0,10.11,-60.0,15.82
-47.09,20.0,28.72,-50.0,10.06,-60.0,15.67
-45.94,20.0,26.51,-51.0,10.01,-58.0,15.51
-44.67,20.0,26.31,-49.0,9.96,-58.0,15.35
-43.04,20.0,28.11,-49.0,9.91,-58.0,15.2
-41.39,20.0,25.9,-48.0,9.86,-58.0,15.05
-39.48,20.0,25.7,-48.0,9.81,-58.0,14.9
-37.05,20.0,27.51,-46.0,9.76,-58.0,14.75
-34.37,20.0,25.31,-46.0,9.71,-57.0,14.6
-31.13,20.0,25.12,-44.0,9.66,-57.0,14.46
-27.03,20.0,25.92,-43.0,9.61,-57.0,14.31
-21.96,20.0,24.73,-42.0,9.56,-55.0,14.17
-15.35,20.0,24.54,-39.0,9.52,-55.0,14.03
-6.35,20.0,25.35,-38.0,9.47,-55.0,13.89
6.25,20.0,24.17,-37.0,9.42,-55.0,13.75
25.13,20.0,23.98,-34.0,9.37,-54.0,13.61
-65.0,20.0,24.8,-32.0,9.33,-54.0,13.47
-65.64,20.0,23.62,-26.0,9.28,-54.0,13.34
-66.17,20.0,24.44,-23.0,9.23,-54.0,13.21
-66.62,20.0,25.06,-17.0,9.99,-53.0,13.07
-67.09,20.0,24.68,-12.0,10.74,-53.0,12.94
-67.38,20.0,26.28,-3.0,11.47,-52.0,12.81
-67.59,20.0,26.88,7.0,12.2,-52.0,12.68
-67.83,20.0,26.52,20.0,12.96,-51.0,12.56
-67.98,20.0,27.15,42.0,13.72,-51.0,12.43
-68.05,20.0,27.96,-62.0,13.65,-50.0,12.31
-68.22,20.0,26.76,-62.0,13.58,-50.0,12.19
-68.3,20.0,27.58,-62.0,13.51,-48.0,12.06
-68.39,20.0,27.39,-62.0,13.44,-47.0,11.94
-68.59,20.0,26.2,-62.0,13.38,-47.0,11.82
-68.69,20.0,27.02,-62.0,13.31,-46.0,11.7
-68.8,20.0,26.83,-63.0,13.24,-45.0,11.59
-69.02,20.0,25.65,-63.0,13.18,-44.0,11.47
-69.14,20.0,26.47,-63.0,13.11,-42.0,11.36
-69.26,20.0,26.29,-63.0,13.05,-41.0,11.24
-69.49,20.0,25.11,-63.0,12.98,-40.0,11.13
-69.63,20.0,25.94,-63.0,12.92,-38.0,11.02
-69.76,20.0,25.76,-63.0,12.85,-35.0,10.91
-70.0,20.0,24.59,-63.0,12.79,-32.0,10.8
-70.14,20.0,25.42,-63.0,12.72,-30.0,10.69
-70.38,20.0,24.25,-63.0,12.66,-27.0,10.59
-70.61,20.0,24.08,-63.0,12.6,-24.0,10.48
